id,name,class
mnist_train_29065,5,5
mnist_train_29204,5,5
mnist_train_29359,5,5
mnist_train_29525,5,5
mnist_train_29569,5,5
mnist_train_29834,5,5
mnist_train_29924,5,5
mnist_train_30410,5,5
mnist_train_306,5,5
mnist_train_31418,5,5
mnist_train_3266,5,5
mnist_train_32757,5,5
mnist_train_33220,5,5
mnist_train_33420,5,5
mnist_train_33749,5,5
mnist_train_33808,5,5
mnist_train_3433,5,5
mnist_train_35276,5,5
mnist_train_35390,5,5
mnist_train_35397,5,5
mnist_train_36089,5,5
mnist_train_36341,5,5
mnist_train_36354,5,5
mnist_train_36452,5,5
mnist_train_36800,5,5
mnist_train_37557,5,5
mnist_train_37574,5,5
mnist_train_37662,5,5
mnist_train_37874,5,5
mnist_train_39126,5,5
mnist_train_39197,5,5
mnist_train_39473,5,5
mnist_train_39482,5,5
mnist_train_40350,5,5
mnist_train_40759,5,5
mnist_train_40905,5,5
mnist_train_41321,5,5
mnist_train_41522,5,5
mnist_train_41618,5,5
mnist_train_41772,5,5
mnist_train_42221,5,5
mnist_train_42338,5,5
mnist_train_42359,5,5
mnist_train_42390,5,5
mnist_train_42509,5,5
mnist_train_42604,5,5
mnist_train_4299,5,5
mnist_train_43328,5,5
mnist_train_43510,5,5
mnist_train_43587,5,5
mnist_train_43867,5,5
mnist_train_44667,5,5
mnist_train_45124,5,5
mnist_train_45567,5,5
mnist_train_45826,5,5
mnist_train_46091,5,5
mnist_train_46458,5,5
mnist_train_46635,5,5
mnist_train_47,5,5
mnist_train_47256,5,5
mnist_train_47339,5,5
mnist_train_4752,5,5
mnist_train_47832,5,5
mnist_train_47955,5,5
mnist_train_48058,5,5
mnist_train_48134,5,5
mnist_train_48705,5,5
mnist_train_48850,5,5
mnist_train_49141,5,5
mnist_train_49190,5,5
mnist_train_49236,5,5
mnist_train_49568,5,5
mnist_train_49728,5,5
mnist_train_49820,5,5
mnist_train_50223,5,5
mnist_train_50718,5,5
mnist_train_50853,5,5
mnist_train_50887,5,5
mnist_train_50904,5,5
mnist_train_50954,5,5
mnist_train_51339,5,5
mnist_train_52364,5,5
mnist_train_52608,5,5
mnist_train_53086,5,5
mnist_train_54151,5,5
mnist_train_54230,5,5
mnist_train_54233,5,5
mnist_train_54241,5,5
mnist_train_5440,5,5
mnist_train_54525,5,5
mnist_train_54781,5,5
mnist_train_54839,5,5
mnist_train_54938,5,5
mnist_train_5499,5,5
mnist_train_55728,5,5
mnist_train_56589,5,5
mnist_train_56852,5,5
mnist_train_56928,5,5
mnist_train_57330,5,5
mnist_train_57812,5,5
mnist_train_58270,5,5
mnist_train_59269,5,5
mnist_train_59525,5,5
mnist_train_6501,5,5
mnist_train_7044,5,5
mnist_train_7137,5,5
mnist_train_7382,5,5
mnist_train_7888,5,5
mnist_train_7927,5,5
mnist_train_8320,5,5
mnist_train_8337,5,5
mnist_train_8339,5,5
mnist_train_8646,5,5
mnist_train_8668,5,5
mnist_train_879,5,5
mnist_train_8835,5,5
mnist_train_9064,5,5
mnist_train_9073,5,5
mnist_train_921,5,5
mnist_train_9462,5,5
mnist_train_9515,5,5
mnist_train_9589,5,5
mnist_train_9898,5,5
mnist_train_10101,6,6
mnist_train_10149,6,6
mnist_train_10550,6,6
mnist_train_10930,6,6
mnist_train_11038,6,6
mnist_train_11277,6,6
mnist_train_11357,6,6
mnist_train_12068,6,6
mnist_train_1240,6,6
mnist_train_12448,6,6
mnist_train_12834,6,6
mnist_train_12851,6,6
mnist_train_12887,6,6
mnist_train_13011,6,6
mnist_train_13427,6,6
mnist_train_13546,6,6
mnist_train_1389,6,6
mnist_train_14315,6,6
mnist_train_14658,6,6
mnist_train_14805,6,6
mnist_train_15036,6,6
mnist_train_15484,6,6
mnist_train_1557,6,6
mnist_train_15706,6,6
mnist_train_16064,6,6
mnist_train_16410,6,6
mnist_train_1642,6,6
mnist_train_16575,6,6
mnist_train_16616,6,6
mnist_train_16830,6,6
mnist_train_17382,6,6
mnist_train_17996,6,6
mnist_train_18312,6,6
mnist_train_18447,6,6
mnist_train_1869,6,6
mnist_train_19408,6,6
mnist_train_19496,6,6
mnist_train_20122,6,6
mnist_train_21025,6,6
mnist_train_21585,6,6
mnist_train_21675,6,6
mnist_train_21763,6,6
mnist_train_22035,6,6
mnist_train_22716,6,6
mnist_train_22809,6,6
mnist_train_22840,6,6
mnist_train_22936,6,6
mnist_train_23898,6,6
mnist_train_23900,6,6
mnist_train_24277,6,6
mnist_train_24944,6,6
mnist_train_256,6,6
mnist_train_2638,6,6
mnist_train_26402,6,6
mnist_train_26453,6,6
mnist_train_26603,6,6
mnist_train_27086,6,6
mnist_train_27175,6,6
mnist_train_28177,6,6
mnist_train_28552,6,6
mnist_train_28704,6,6
mnist_train_29272,6,6
mnist_train_30139,6,6
mnist_train_30518,6,6
mnist_train_30557,6,6
mnist_train_30904,6,6
mnist_train_3097,6,6
mnist_train_31557,6,6
mnist_train_31623,6,6
mnist_train_31705,6,6
mnist_train_31981,6,6
mnist_train_32043,6,6
mnist_train_32782,6,6
mnist_train_33314,6,6
mnist_train_33520,6,6
mnist_train_33629,6,6
mnist_train_33735,6,6
mnist_train_33910,6,6
mnist_train_34024,6,6
mnist_train_34255,6,6
mnist_train_34295,6,6
mnist_train_34336,6,6
mnist_train_34529,6,6
mnist_train_34652,6,6
mnist_train_35034,6,6
mnist_train_35497,6,6
mnist_train_35709,6,6
mnist_train_35736,6,6
mnist_train_35861,6,6
mnist_train_35968,6,6
mnist_train_36504,6,6
mnist_train_36636,6,6
mnist_train_36701,6,6
mnist_train_3764,6,6
mnist_train_38050,6,6
mnist_train_38176,6,6
mnist_train_38780,6,6
mnist_train_39200,6,6
mnist_train_39567,6,6
mnist_train_39766,6,6
mnist_train_3985,6,6
mnist_train_40176,6,6
mnist_train_40411,6,6
mnist_train_40491,6,6
mnist_train_40533,6,6
mnist_train_40889,6,6
mnist_train_41111,6,6
mnist_train_41213,6,6
mnist_train_41695,6,6
mnist_train_41828,6,6
mnist_train_42190,6,6
mnist_train_42694,6,6
mnist_train_42788,6,6
mnist_train_43154,6,6
mnist_train_43440,6,6
mnist_train_43744,6,6
mnist_train_44066,6,6
mnist_train_44801,6,6
mnist_train_45023,6,6
mnist_train_45127,6,6
mnist_train_45157,6,6
mnist_train_45269,6,6
mnist_train_45300,6,6
mnist_train_45514,6,6
mnist_train_46482,6,6
mnist_train_47277,6,6
mnist_train_47343,6,6
mnist_train_47472,6,6
mnist_train_47663,6,6
mnist_train_48006,6,6
mnist_train_48141,6,6
mnist_train_48301,6,6
mnist_train_48380,6,6
mnist_train_48430,6,6
mnist_train_48656,6,6
mnist_train_48778,6,6
mnist_train_48839,6,6
mnist_train_48941,6,6
mnist_train_49346,6,6
mnist_train_49448,6,6
mnist_train_49659,6,6
mnist_train_4980,6,6
mnist_train_50506,6,6
mnist_train_50811,6,6
mnist_train_50890,6,6
mnist_train_5121,6,6
mnist_train_51213,6,6
mnist_train_51310,6,6
mnist_train_51378,6,6
mnist_train_51386,6,6
mnist_train_51676,6,6
mnist_train_51912,6,6
mnist_train_52513,6,6
mnist_train_52534,6,6
mnist_train_52584,6,6
mnist_train_52688,6,6
mnist_train_53111,6,6
mnist_train_53463,6,6
mnist_train_53869,6,6
mnist_train_54204,6,6
mnist_train_54298,6,6
mnist_train_54570,6,6
mnist_train_54788,6,6
mnist_train_55638,6,6
mnist_train_56210,6,6
mnist_train_56767,6,6
mnist_train_57346,6,6
mnist_train_57413,6,6
mnist_train_57518,6,6
mnist_train_57764,6,6
mnist_train_58549,6,6
mnist_train_59098,6,6
mnist_train_59431,6,6
mnist_train_59493,6,6
mnist_train_5962,6,6
mnist_train_6031,6,6
mnist_train_6159,6,6
mnist_train_6338,6,6
mnist_train_6578,6,6
mnist_train_681,6,6
mnist_train_6854,6,6
mnist_train_6954,6,6
mnist_train_7086,6,6
mnist_train_7102,6,6
mnist_train_7294,6,6
mnist_train_7581,6,6
mnist_train_7867,6,6
mnist_train_8074,6,6
mnist_train_8145,6,6
mnist_train_8265,6,6
mnist_train_8290,6,6
mnist_train_8312,6,6
mnist_train_8376,6,6
mnist_train_8636,6,6
mnist_train_8814,6,6
mnist_train_9015,6,6
mnist_train_9417,6,6
mnist_train_9526,6,6
mnist_train_9534,6,6
mnist_train_9659,6,6
mnist_train_10014,7,7
mnist_train_11159,7,7
mnist_train_11207,7,7
mnist_train_11517,7,7
mnist_train_11689,7,7
mnist_train_11907,7,7
mnist_train_12571,7,7
mnist_train_13534,7,7
mnist_train_13842,7,7
mnist_train_14386,7,7
mnist_train_14439,7,7
mnist_train_14590,7,7
mnist_train_15,7,7
mnist_train_15340,7,7
mnist_train_15490,7,7
mnist_train_16197,7,7
mnist_train_16316,7,7
mnist_train_16319,7,7
mnist_train_16700,7,7
mnist_train_16721,7,7
mnist_train_1730,7,7
mnist_train_17419,7,7
mnist_train_17513,7,7
mnist_train_17615,7,7
mnist_train_17918,7,7
mnist_train_18020,7,7
mnist_train_1851,7,7
mnist_train_18962,7,7
mnist_train_19817,7,7
mnist_train_19893,7,7
mnist_train_19949,7,7
mnist_train_20030,7,7
mnist_train_2014,7,7
mnist_train_20766,7,7
mnist_train_2095,7,7
mnist_train_21043,7,7
mnist_train_21915,7,7
mnist_train_22683,7,7
mnist_train_22823,7,7
mnist_train_22826,7,7
mnist_train_23192,7,7
mnist_train_23427,7,7
mnist_train_23469,7,7
mnist_train_23551,7,7
mnist_train_23609,7,7
mnist_train_24259,7,7
mnist_train_24818,7,7
mnist_train_2488,7,7
mnist_train_25229,7,7
mnist_train_25458,7,7
mnist_train_25895,7,7
mnist_train_2658,7,7
mnist_train_26684,7,7
mnist_train_26699,7,7
mnist_train_26826,7,7
mnist_train_26886,7,7
mnist_train_27379,7,7
mnist_train_2754,7,7
mnist_train_27728,7,7
mnist_train_27862,7,7
mnist_train_27872,7,7
mnist_train_28921,7,7
mnist_train_28991,7,7
mnist_train_29051,7,7
mnist_train_29296,7,7
mnist_train_29452,7,7
mnist_train_2949,7,7
mnist_train_29512,7,7
mnist_train_29806,7,7
mnist_train_29888,7,7
mnist_train_30109,7,7
mnist_train_30224,7,7
mnist_train_30348,7,7
mnist_train_30462,7,7
mnist_train_3059,7,7
mnist_train_30786,7,7
mnist_train_31085,7,7
mnist_train_31713,7,7
mnist_train_31849,7,7
mnist_train_32117,7,7
mnist_train_32428,7,7
mnist_train_32643,7,7
mnist_train_33131,7,7
mnist_train_33406,7,7
mnist_train_33470,7,7
mnist_train_34094,7,7
mnist_train_34110,7,7
mnist_train_34153,7,7
mnist_train_34353,7,7
mnist_train_34410,7,7
mnist_train_34445,7,7
mnist_train_34690,7,7
mnist_train_34774,7,7
mnist_train_34935,7,7
mnist_train_35450,7,7
mnist_train_35476,7,7
mnist_train_35560,7,7
mnist_train_36088,7,7
mnist_train_36436,7,7
mnist_train_37100,7,7
mnist_train_37876,7,7
mnist_train_37963,7,7
mnist_train_3940,7,7
mnist_train_39500,7,7
mnist_train_39651,7,7
mnist_train_39676,7,7
mnist_train_39749,7,7
mnist_train_39845,7,7
mnist_train_39880,7,7
mnist_train_40165,7,7
mnist_train_40170,7,7
mnist_train_40242,7,7
mnist_train_40603,7,7
mnist_train_40710,7,7
mnist_train_40742,7,7
mnist_train_41026,7,7
mnist_train_41367,7,7
mnist_train_41571,7,7
mnist_train_41597,7,7
mnist_train_4175,7,7
mnist_train_4280,7,7
mnist_train_4331,7,7
mnist_train_43627,7,7
mnist_train_43710,7,7
mnist_train_4385,7,7
mnist_train_43969,7,7
mnist_train_44185,7,7
mnist_train_44271,7,7
mnist_train_44323,7,7
mnist_train_44485,7,7
mnist_train_44577,7,7
mnist_train_45257,7,7
mnist_train_45806,7,7
mnist_train_46618,7,7
mnist_train_47262,7,7
mnist_train_47374,7,7
mnist_train_47596,7,7
mnist_train_47727,7,7
mnist_train_48122,7,7
mnist_train_48952,7,7
mnist_train_4977,7,7
mnist_train_50046,7,7
mnist_train_50579,7,7
mnist_train_50878,7,7
mnist_train_50884,7,7
mnist_train_51103,7,7
mnist_train_51174,7,7
mnist_train_51300,7,7
mnist_train_51583,7,7
mnist_train_51636,7,7
mnist_train_51683,7,7
mnist_train_53003,7,7
mnist_train_5347,7,7
mnist_train_53781,7,7
mnist_train_53843,7,7
mnist_train_53852,7,7
mnist_train_54011,7,7
mnist_train_54193,7,7
mnist_train_54971,7,7
mnist_train_55084,7,7
mnist_train_55174,7,7
mnist_train_55756,7,7
mnist_train_56086,7,7
mnist_train_56220,7,7
mnist_train_56253,7,7
mnist_train_56503,7,7
mnist_train_56880,7,7
mnist_train_57032,7,7
mnist_train_57547,7,7
mnist_train_57576,7,7
mnist_train_57663,7,7
mnist_train_57692,7,7
mnist_train_57702,7,7
mnist_train_5778,7,7
mnist_train_57905,7,7
mnist_train_58090,7,7
mnist_train_58099,7,7
mnist_train_58118,7,7
mnist_train_58393,7,7
mnist_train_58425,7,7
mnist_train_58565,7,7
mnist_train_58701,7,7
mnist_train_58733,7,7
mnist_train_58974,7,7
mnist_train_59767,7,7
mnist_train_6134,7,7
mnist_train_6287,7,7
mnist_train_632,7,7
mnist_train_6510,7,7
mnist_train_6953,7,7
mnist_train_7534,7,7
mnist_train_7769,7,7
mnist_train_7945,7,7
mnist_train_8090,7,7
mnist_train_84,7,7
mnist_train_853,7,7
mnist_train_8803,7,7
mnist_train_8827,7,7
mnist_train_9286,7,7
mnist_train_9711,7,7
mnist_train_10061,8,8
mnist_train_1045,8,8
mnist_train_10694,8,8
mnist_train_1086,8,8
mnist_train_10862,8,8
mnist_train_11120,8,8
mnist_train_12010,8,8
mnist_train_12317,8,8
mnist_train_12857,8,8
mnist_train_13341,8,8
mnist_train_13677,8,8
mnist_train_13803,8,8
mnist_train_13917,8,8
mnist_train_14664,8,8
mnist_train_14826,8,8
mnist_train_14830,8,8
mnist_train_14902,8,8
mnist_train_15247,8,8
mnist_train_15267,8,8
mnist_train_15307,8,8
mnist_train_16073,8,8
mnist_train_16897,8,8
mnist_train_16920,8,8
mnist_train_17302,8,8
mnist_train_17405,8,8
mnist_train_17499,8,8
mnist_train_17559,8,8
mnist_train_17602,8,8
mnist_train_17675,8,8
mnist_train_17721,8,8
mnist_train_18156,8,8
mnist_train_18414,8,8
mnist_train_18559,8,8
mnist_train_18574,8,8
mnist_train_18619,8,8
mnist_train_18774,8,8
mnist_train_19362,8,8
mnist_train_19455,8,8
mnist_train_19540,8,8
mnist_train_19864,8,8
mnist_train_19928,8,8
mnist_train_19981,8,8
mnist_train_2026,8,8
mnist_train_20339,8,8
mnist_train_20352,8,8
mnist_train_20521,8,8
mnist_train_20954,8,8
mnist_train_22001,8,8
mnist_train_225,8,8
mnist_train_23071,8,8
mnist_train_23081,8,8
mnist_train_23789,8,8
mnist_train_24046,8,8
mnist_train_24065,8,8
mnist_train_24130,8,8
mnist_train_245,8,8
mnist_train_24578,8,8
mnist_train_25179,8,8
mnist_train_25186,8,8
mnist_train_25256,8,8
mnist_train_25415,8,8
mnist_train_26085,8,8
mnist_train_26138,8,8
mnist_train_265,8,8
mnist_train_26520,8,8
mnist_train_27146,8,8
mnist_train_27386,8,8
mnist_train_27729,8,8
mnist_train_28381,8,8
mnist_train_28887,8,8
mnist_train_2901,8,8
mnist_train_29208,8,8
mnist_train_29280,8,8
mnist_train_29303,8,8
mnist_train_30527,8,8
mnist_train_30545,8,8
mnist_train_30994,8,8
mnist_train_31087,8,8
mnist_train_31760,8,8
mnist_train_31847,8,8
mnist_train_32503,8,8
mnist_train_32995,8,8
mnist_train_33036,8,8
mnist_train_33490,8,8
mnist_train_33533,8,8
mnist_train_3354,8,8
mnist_train_33979,8,8
mnist_train_34040,8,8
mnist_train_34382,8,8
mnist_train_34565,8,8
mnist_train_352,8,8
mnist_train_35295,8,8
mnist_train_36478,8,8
mnist_train_37398,8,8
mnist_train_37456,8,8
mnist_train_37488,8,8
mnist_train_38476,8,8
mnist_train_38606,8,8
mnist_train_38863,8,8
mnist_train_393,8,8
mnist_train_39479,8,8
mnist_train_39602,8,8
mnist_train_39948,8,8
mnist_train_40089,8,8
mnist_train_40488,8,8
mnist_train_41013,8,8
mnist_train_41115,8,8
mnist_train_41304,8,8
mnist_train_41347,8,8
mnist_train_41393,8,8
mnist_train_41396,8,8
mnist_train_41801,8,8
mnist_train_41853,8,8
mnist_train_41882,8,8
mnist_train_42060,8,8
mnist_train_42229,8,8
mnist_train_42259,8,8
mnist_train_42533,8,8
mnist_train_42595,8,8
mnist_train_42749,8,8
mnist_train_42778,8,8
mnist_train_42868,8,8
mnist_train_42979,8,8
mnist_train_42990,8,8
mnist_train_44024,8,8
mnist_train_44123,8,8
mnist_train_4440,8,8
mnist_train_44436,8,8
mnist_train_44532,8,8
mnist_train_44624,8,8
mnist_train_44638,8,8
mnist_train_44695,8,8
mnist_train_45181,8,8
mnist_train_45293,8,8
mnist_train_45738,8,8
mnist_train_46285,8,8
mnist_train_46650,8,8
mnist_train_46738,8,8
mnist_train_47034,8,8
mnist_train_47099,8,8
mnist_train_47176,8,8
mnist_train_47212,8,8
mnist_train_48312,8,8
mnist_train_48407,8,8
mnist_train_48652,8,8
mnist_train_48684,8,8
mnist_train_49804,8,8
mnist_train_4982,8,8
mnist_train_49851,8,8
mnist_train_4992,8,8
mnist_train_49990,8,8
mnist_train_50410,8,8
mnist_train_50596,8,8
mnist_train_50597,8,8
mnist_train_50925,8,8
mnist_train_50996,8,8
mnist_train_51183,8,8
mnist_train_51341,8,8
mnist_train_52241,8,8
mnist_train_52536,8,8
mnist_train_52699,8,8
mnist_train_52722,8,8
mnist_train_53872,8,8
mnist_train_53952,8,8
mnist_train_54030,8,8
mnist_train_54047,8,8
mnist_train_54054,8,8
mnist_train_5418,8,8
mnist_train_54280,8,8
mnist_train_54407,8,8
mnist_train_54654,8,8
mnist_train_54701,8,8
mnist_train_54749,8,8
mnist_train_54986,8,8
mnist_train_5534,8,8
mnist_train_55618,8,8
mnist_train_55674,8,8
mnist_train_55695,8,8
mnist_train_55697,8,8
mnist_train_56284,8,8
mnist_train_56600,8,8
mnist_train_56628,8,8
mnist_train_57093,8,8
mnist_train_57179,8,8
mnist_train_57561,8,8
mnist_train_57562,8,8
mnist_train_57767,8,8
mnist_train_6364,8,8
mnist_train_6582,8,8
mnist_train_6891,8,8
mnist_train_7076,8,8
mnist_train_726,8,8
mnist_train_7359,8,8
mnist_train_7441,8,8
mnist_train_766,8,8
mnist_train_7674,8,8
mnist_train_7891,8,8
mnist_train_8785,8,8
mnist_train_9361,8,8
mnist_train_9611,8,8
mnist_train_10336,9,9
mnist_train_10501,9,9
mnist_train_10577,9,9
mnist_train_10597,9,9
mnist_train_10717,9,9
mnist_train_10794,9,9
mnist_train_11068,9,9
mnist_train_11090,9,9
mnist_train_11175,9,9
mnist_train_11353,9,9
mnist_train_1138,9,9
mnist_train_11775,9,9
mnist_train_11830,9,9
mnist_train_11853,9,9
mnist_train_11934,9,9
mnist_train_12059,9,9
mnist_train_12320,9,9
mnist_train_1256,9,9
mnist_train_12629,9,9
mnist_train_12789,9,9
mnist_train_13646,9,9
mnist_train_13805,9,9
mnist_train_13806,9,9
mnist_train_14317,9,9
mnist_train_14662,9,9
mnist_train_14716,9,9
mnist_train_15151,9,9
mnist_train_1552,9,9
mnist_train_1622,9,9
mnist_train_16775,9,9
mnist_train_172,9,9
mnist_train_17342,9,9
mnist_train_1736,9,9
mnist_train_17827,9,9
mnist_train_17831,9,9
mnist_train_17936,9,9
mnist_train_17959,9,9
mnist_train_18680,9,9
mnist_train_18820,9,9
mnist_train_19113,9,9
mnist_train_19457,9,9
mnist_train_19629,9,9
mnist_train_19832,9,9
mnist_train_20519,9,9
mnist_train_20644,9,9
mnist_train_21336,9,9
mnist_train_21351,9,9
mnist_train_21471,9,9
mnist_train_21997,9,9
mnist_train_22072,9,9
mnist_train_22299,9,9
mnist_train_22795,9,9
mnist_train_22967,9,9
mnist_train_2331,9,9
mnist_train_23515,9,9
mnist_train_23555,9,9
mnist_train_23673,9,9
mnist_train_24164,9,9
mnist_train_24185,9,9
mnist_train_24270,9,9
mnist_train_24499,9,9
mnist_train_24911,9,9
mnist_train_24919,9,9
mnist_train_24927,9,9
mnist_train_25625,9,9
mnist_train_25643,9,9
mnist_train_26068,9,9
mnist_train_26185,9,9
mnist_train_26426,9,9
mnist_train_27533,9,9
mnist_train_28928,9,9
mnist_train_29154,9,9
mnist_train_29170,9,9
mnist_train_29841,9,9
mnist_train_29868,9,9
mnist_train_29959,9,9
mnist_train_30049,9,9
mnist_train_30181,9,9
mnist_train_3020,9,9
mnist_train_30277,9,9
mnist_train_30498,9,9
mnist_train_30808,9,9
mnist_train_31004,9,9
mnist_train_31107,9,9
mnist_train_31120,9,9
mnist_train_31299,9,9
mnist_train_31353,9,9
mnist_train_31828,9,9
mnist_train_32068,9,9
mnist_train_32249,9,9
mnist_train_32350,9,9
mnist_train_32368,9,9
mnist_train_33,9,9
mnist_train_33313,9,9
mnist_train_33699,9,9
mnist_train_34184,9,9
mnist_train_34598,9,9
mnist_train_34920,9,9
mnist_train_35065,9,9
mnist_train_35332,9,9
mnist_train_35666,9,9
mnist_train_35732,9,9
mnist_train_36420,9,9
mnist_train_36606,9,9
mnist_train_36735,9,9
mnist_train_37259,9,9
mnist_train_37932,9,9
mnist_train_38003,9,9
mnist_train_3827,9,9
mnist_train_38597,9,9
mnist_train_39111,9,9
mnist_train_39195,9,9
mnist_train_3927,9,9
mnist_train_39333,9,9
mnist_train_39732,9,9
mnist_train_39787,9,9
mnist_train_39993,9,9
mnist_train_40126,9,9
mnist_train_4019,9,9
mnist_train_40250,9,9
mnist_train_40499,9,9
mnist_train_40528,9,9
mnist_train_4065,9,9
mnist_train_40656,9,9
mnist_train_40781,9,9
mnist_train_41219,9,9
mnist_train_41644,9,9
mnist_train_42165,9,9
mnist_train_42246,9,9
mnist_train_42426,9,9
mnist_train_42855,9,9
mnist_train_43094,9,9
mnist_train_43138,9,9
mnist_train_43358,9,9
mnist_train_43478,9,9
mnist_train_43777,9,9
mnist_train_43888,9,9
mnist_train_45062,9,9
mnist_train_45232,9,9
mnist_train_45873,9,9
mnist_train_46578,9,9
mnist_train_46655,9,9
mnist_train_47457,9,9
mnist_train_48244,9,9
mnist_train_48388,9,9
mnist_train_49272,9,9
mnist_train_49447,9,9
mnist_train_49904,9,9
mnist_train_50079,9,9
mnist_train_50686,9,9
mnist_train_50882,9,9
mnist_train_51316,9,9
mnist_train_51455,9,9
mnist_train_51595,9,9
mnist_train_51654,9,9
mnist_train_51688,9,9
mnist_train_52093,9,9
mnist_train_52236,9,9
mnist_train_52311,9,9
mnist_train_52324,9,9
mnist_train_52447,9,9
mnist_train_53369,9,9
mnist_train_53703,9,9
mnist_train_5391,9,9
mnist_train_54261,9,9
mnist_train_54905,9,9
mnist_train_55013,9,9
mnist_train_55473,9,9
mnist_train_55849,9,9
mnist_train_56102,9,9
mnist_train_56401,9,9
mnist_train_56580,9,9
mnist_train_56713,9,9
mnist_train_56774,9,9
mnist_train_57423,9,9
mnist_train_5806,9,9
mnist_train_58566,9,9
mnist_train_58692,9,9
mnist_train_58854,9,9
mnist_train_59238,9,9
mnist_train_59243,9,9
mnist_train_6191,9,9
mnist_train_621,9,9
mnist_train_6301,9,9
mnist_train_6520,9,9
mnist_train_6634,9,9
mnist_train_6699,9,9
mnist_train_6993,9,9
mnist_train_7070,9,9
mnist_train_7667,9,9
mnist_train_7683,9,9
mnist_train_7949,9,9
mnist_train_8111,9,9
mnist_train_8141,9,9
mnist_train_822,9,9
mnist_train_8316,9,9
mnist_train_8714,9,9
mnist_train_8751,9,9
mnist_train_974,9,9
mnist_train_9827,9,9
